TD Error Mean: 0.1380, TD Error Std: 0.0844, Q1 Loss: 0.0131, Q2 Loss: 0.0019, Policy Loss: -5.4376, Log Prob Mean: -5.2701, Log Prob Std: 0.8738, Alpha: 0.9990, Log Alpha: -0.0010
TD Error Mean: 0.0755, TD Error Std: 0.0527, Q1 Loss: 0.0046, Q2 Loss: 0.0079, Policy Loss: -5.3798, Log Prob Mean: -5.2844, Log Prob Std: 0.8886, Alpha: 0.9989, Log Alpha: -0.0011
TD Error Mean: 0.0284, TD Error Std: 0.0204, Q1 Loss: 0.0007, Q2 Loss: 0.0131, Policy Loss: -5.2340, Log Prob Mean: -5.1974, Log Prob Std: 0.6901, Alpha: 0.9988, Log Alpha: -0.0012
TD Error Mean: 0.0642, TD Error Std: 0.0427, Q1 Loss: 0.0040, Q2 Loss: 0.0113, Policy Loss: -5.1181, Log Prob Mean: -5.1090, Log Prob Std: 0.6351, Alpha: 0.9987, Log Alpha: -0.0013
TD Error Mean: 0.0977, TD Error Std: 0.0620, Q1 Loss: 0.0084, Q2 Loss: 0.0088, Policy Loss: -5.1280, Log Prob Mean: -5.1167, Log Prob Std: 0.6626, Alpha: 0.9986, Log Alpha: -0.0014
TD Error Mean: 0.1096, TD Error Std: 0.0659, Q1 Loss: 0.0092, Q2 Loss: 0.0008, Policy Loss: -5.2597, Log Prob Mean: -5.2306, Log Prob Std: 0.7438, Alpha: 0.9985, Log Alpha: -0.0015
TD Error Mean: 0.0909, TD Error Std: 0.0584, Q1 Loss: 0.0063, Q2 Loss: 0.0011, Policy Loss: -5.3392, Log Prob Mean: -5.3128, Log Prob Std: 0.6482, Alpha: 0.9984, Log Alpha: -0.0016
TD Error Mean: 0.0635, TD Error Std: 0.0435, Q1 Loss: 0.0032, Q2 Loss: 0.0035, Policy Loss: -5.0856, Log Prob Mean: -5.0617, Log Prob Std: 0.5856, Alpha: 0.9983, Log Alpha: -0.0017
TD Error Mean: 0.0432, TD Error Std: 0.0411, Q1 Loss: 0.0024, Q2 Loss: 0.0063, Policy Loss: -5.4456, Log Prob Mean: -5.4169, Log Prob Std: 0.5049, Alpha: 0.9982, Log Alpha: -0.0018
TD Error Mean: 0.0551, TD Error Std: 0.0399, Q1 Loss: 0.0032, Q2 Loss: 0.0076, Policy Loss: -5.3305, Log Prob Mean: -5.2920, Log Prob Std: 0.5163, Alpha: 0.9981, Log Alpha: -0.0019
TD Error Mean: 0.0833, TD Error Std: 0.0494, Q1 Loss: 0.0056, Q2 Loss: 0.0034, Policy Loss: -5.3313, Log Prob Mean: -5.2597, Log Prob Std: 0.6873, Alpha: 0.9980, Log Alpha: -0.0020
TD Error Mean: 0.0715, TD Error Std: 0.0429, Q1 Loss: 0.0044, Q2 Loss: 0.0018, Policy Loss: -5.4382, Log Prob Mean: -5.3504, Log Prob Std: 0.5300, Alpha: 0.9979, Log Alpha: -0.0021
TD Error Mean: 0.0481, TD Error Std: 0.0370, Q1 Loss: 0.0022, Q2 Loss: 0.0007, Policy Loss: -5.5480, Log Prob Mean: -5.4710, Log Prob Std: 0.5305, Alpha: 0.9978, Log Alpha: -0.0022
TD Error Mean: 0.0485, TD Error Std: 0.0333, Q1 Loss: 0.0022, Q2 Loss: 0.0016, Policy Loss: -5.4058, Log Prob Mean: -5.3230, Log Prob Std: 0.5561, Alpha: 0.9977, Log Alpha: -0.0023
TD Error Mean: 0.0650, TD Error Std: 0.0457, Q1 Loss: 0.0045, Q2 Loss: 0.0024, Policy Loss: -5.6900, Log Prob Mean: -5.6118, Log Prob Std: 0.7831, Alpha: 0.9976, Log Alpha: -0.0024
TD Error Mean: 0.0598, TD Error Std: 0.0472, Q1 Loss: 0.0040, Q2 Loss: 0.0025, Policy Loss: -5.4580, Log Prob Mean: -5.3813, Log Prob Std: 0.5653, Alpha: 0.9975, Log Alpha: -0.0025
TD Error Mean: 0.0472, TD Error Std: 0.0306, Q1 Loss: 0.0020, Q2 Loss: 0.0030, Policy Loss: -5.3845, Log Prob Mean: -5.2921, Log Prob Std: 0.7021, Alpha: 0.9974, Log Alpha: -0.0026
TD Error Mean: 0.0320, TD Error Std: 0.0238, Q1 Loss: 0.0010, Q2 Loss: 0.0019, Policy Loss: -5.3075, Log Prob Mean: -5.1969, Log Prob Std: 0.4999, Alpha: 0.9973, Log Alpha: -0.0027
TD Error Mean: 0.0307, TD Error Std: 0.0230, Q1 Loss: 0.0010, Q2 Loss: 0.0013, Policy Loss: -5.6278, Log Prob Mean: -5.5264, Log Prob Std: 0.4397, Alpha: 0.9972, Log Alpha: -0.0028
TD Error Mean: 0.0401, TD Error Std: 0.0294, Q1 Loss: 0.0018, Q2 Loss: 0.0010, Policy Loss: -5.4012, Log Prob Mean: -5.3179, Log Prob Std: 0.4806, Alpha: 0.9971, Log Alpha: -0.0029
TD Error Mean: 0.0479, TD Error Std: 0.0358, Q1 Loss: 0.0024, Q2 Loss: 0.0011, Policy Loss: -5.4890, Log Prob Mean: -5.4147, Log Prob Std: 0.6581, Alpha: 0.9970, Log Alpha: -0.0030
TD Error Mean: 0.0415, TD Error Std: 0.0297, Q1 Loss: 0.0017, Q2 Loss: 0.0017, Policy Loss: -5.4133, Log Prob Mean: -5.3420, Log Prob Std: 0.6092, Alpha: 0.9969, Log Alpha: -0.0031
TD Error Mean: 0.0401, TD Error Std: 0.0255, Q1 Loss: 0.0014, Q2 Loss: 0.0015, Policy Loss: -5.4904, Log Prob Mean: -5.4088, Log Prob Std: 0.6936, Alpha: 0.9968, Log Alpha: -0.0032
TD Error Mean: 0.0310, TD Error Std: 0.0215, Q1 Loss: 0.0009, Q2 Loss: 0.0009, Policy Loss: -5.4658, Log Prob Mean: -5.3923, Log Prob Std: 0.6858, Alpha: 0.9967, Log Alpha: -0.0033
TD Error Mean: 0.0290, TD Error Std: 0.0166, Q1 Loss: 0.0008, Q2 Loss: 0.0008, Policy Loss: -5.4076, Log Prob Mean: -5.3260, Log Prob Std: 0.4893, Alpha: 0.9966, Log Alpha: -0.0034
TD Error Mean: 0.0308, TD Error Std: 0.0188, Q1 Loss: 0.0009, Q2 Loss: 0.0006, Policy Loss: -5.5680, Log Prob Mean: -5.4840, Log Prob Std: 0.5743, Alpha: 0.9965, Log Alpha: -0.0035
TD Error Mean: 0.0267, TD Error Std: 0.0229, Q1 Loss: 0.0009, Q2 Loss: 0.0004, Policy Loss: -5.4952, Log Prob Mean: -5.4044, Log Prob Std: 0.5174, Alpha: 0.9964, Log Alpha: -0.0036
TD Error Mean: 0.0275, TD Error Std: 0.0261, Q1 Loss: 0.0010, Q2 Loss: 0.0006, Policy Loss: -5.5756, Log Prob Mean: -5.4696, Log Prob Std: 0.3626, Alpha: 0.9963, Log Alpha: -0.0037
TD Error Mean: 0.0291, TD Error Std: 0.0259, Q1 Loss: 0.0010, Q2 Loss: 0.0009, Policy Loss: -5.3927, Log Prob Mean: -5.2897, Log Prob Std: 0.5514, Alpha: 0.9962, Log Alpha: -0.0038
TD Error Mean: 0.0208, TD Error Std: 0.0137, Q1 Loss: 0.0005, Q2 Loss: 0.0008, Policy Loss: -5.7929, Log Prob Mean: -5.6723, Log Prob Std: 0.8230, Alpha: 0.9961, Log Alpha: -0.0039
TD Error Mean: 0.0272, TD Error Std: 0.0211, Q1 Loss: 0.0009, Q2 Loss: 0.0004, Policy Loss: -5.4653, Log Prob Mean: -5.3568, Log Prob Std: 0.4526, Alpha: 0.9960, Log Alpha: -0.0040
TD Error Mean: 0.0319, TD Error Std: 0.0173, Q1 Loss: 0.0010, Q2 Loss: 0.0007, Policy Loss: -5.4927, Log Prob Mean: -5.3790, Log Prob Std: 0.5040, Alpha: 0.9959, Log Alpha: -0.0041
TD Error Mean: 0.0253, TD Error Std: 0.0169, Q1 Loss: 0.0007, Q2 Loss: 0.0003, Policy Loss: -5.3534, Log Prob Mean: -5.2635, Log Prob Std: 0.4942, Alpha: 0.9958, Log Alpha: -0.0042
TD Error Mean: 0.0256, TD Error Std: 0.0200, Q1 Loss: 0.0007, Q2 Loss: 0.0006, Policy Loss: -5.5037, Log Prob Mean: -5.4155, Log Prob Std: 0.5088, Alpha: 0.9957, Log Alpha: -0.0043
TD Error Mean: 0.0187, TD Error Std: 0.0133, Q1 Loss: 0.0004, Q2 Loss: 0.0005, Policy Loss: -5.4585, Log Prob Mean: -5.3770, Log Prob Std: 0.6076, Alpha: 0.9956, Log Alpha: -0.0044
TD Error Mean: 0.0159, TD Error Std: 0.0114, Q1 Loss: 0.0003, Q2 Loss: 0.0005, Policy Loss: -5.5447, Log Prob Mean: -5.4700, Log Prob Std: 0.4356, Alpha: 0.9955, Log Alpha: -0.0045
TD Error Mean: 0.0259, TD Error Std: 0.0177, Q1 Loss: 0.0007, Q2 Loss: 0.0006, Policy Loss: -5.2364, Log Prob Mean: -5.1592, Log Prob Std: 0.4879, Alpha: 0.9954, Log Alpha: -0.0046
TD Error Mean: 0.0280, TD Error Std: 0.0199, Q1 Loss: 0.0009, Q2 Loss: 0.0006, Policy Loss: -5.4519, Log Prob Mean: -5.3723, Log Prob Std: 0.6498, Alpha: 0.9953, Log Alpha: -0.0047
TD Error Mean: 0.0329, TD Error Std: 0.0173, Q1 Loss: 0.0010, Q2 Loss: 0.0003, Policy Loss: -5.6356, Log Prob Mean: -5.5431, Log Prob Std: 0.5930, Alpha: 0.9952, Log Alpha: -0.0048
TD Error Mean: 0.0256, TD Error Std: 0.0165, Q1 Loss: 0.0006, Q2 Loss: 0.0003, Policy Loss: -5.5055, Log Prob Mean: -5.4063, Log Prob Std: 0.4683, Alpha: 0.9951, Log Alpha: -0.0049
TD Error Mean: 0.0164, TD Error Std: 0.0119, Q1 Loss: 0.0003, Q2 Loss: 0.0003, Policy Loss: -5.4988, Log Prob Mean: -5.3960, Log Prob Std: 0.4786, Alpha: 0.9950, Log Alpha: -0.0050
TD Error Mean: 0.0181, TD Error Std: 0.0157, Q1 Loss: 0.0005, Q2 Loss: 0.0004, Policy Loss: -5.4615, Log Prob Mean: -5.3513, Log Prob Std: 0.4370, Alpha: 0.9949, Log Alpha: -0.0051
TD Error Mean: 0.0182, TD Error Std: 0.0152, Q1 Loss: 0.0005, Q2 Loss: 0.0005, Policy Loss: -5.4916, Log Prob Mean: -5.3775, Log Prob Std: 0.4188, Alpha: 0.9948, Log Alpha: -0.0052
TD Error Mean: 0.0261, TD Error Std: 0.0190, Q1 Loss: 0.0008, Q2 Loss: 0.0004, Policy Loss: -5.5147, Log Prob Mean: -5.4094, Log Prob Std: 0.4495, Alpha: 0.9947, Log Alpha: -0.0053
TD Error Mean: 0.0202, TD Error Std: 0.0167, Q1 Loss: 0.0005, Q2 Loss: 0.0004, Policy Loss: -5.3772, Log Prob Mean: -5.2769, Log Prob Std: 0.4792, Alpha: 0.9946, Log Alpha: -0.0054
TD Error Mean: 0.0171, TD Error Std: 0.0133, Q1 Loss: 0.0003, Q2 Loss: 0.0004, Policy Loss: -5.4501, Log Prob Mean: -5.3575, Log Prob Std: 0.4313, Alpha: 0.9945, Log Alpha: -0.0055
TD Error Mean: 0.0160, TD Error Std: 0.0112, Q1 Loss: 0.0003, Q2 Loss: 0.0001, Policy Loss: -5.4500, Log Prob Mean: -5.3660, Log Prob Std: 0.3407, Alpha: 0.9944, Log Alpha: -0.0056
TD Error Mean: 0.0213, TD Error Std: 0.0163, Q1 Loss: 0.0006, Q2 Loss: 0.0003, Policy Loss: -5.6449, Log Prob Mean: -5.5591, Log Prob Std: 0.4366, Alpha: 0.9943, Log Alpha: -0.0057
TD Error Mean: 0.0225, TD Error Std: 0.0199, Q1 Loss: 0.0007, Q2 Loss: 0.0005, Policy Loss: -5.5930, Log Prob Mean: -5.5051, Log Prob Std: 0.5402, Alpha: 0.9942, Log Alpha: -0.0058
TD Error Mean: 0.0206, TD Error Std: 0.0160, Q1 Loss: 0.0004, Q2 Loss: 0.0004, Policy Loss: -5.5439, Log Prob Mean: -5.4429, Log Prob Std: 0.5034, Alpha: 0.9941, Log Alpha: -0.0059
TD Error Mean: 0.0133, TD Error Std: 0.0101, Q1 Loss: 0.0002, Q2 Loss: 0.0002, Policy Loss: -5.5020, Log Prob Mean: -5.3920, Log Prob Std: 0.3554, Alpha: 0.9940, Log Alpha: -0.0060
TD Error Mean: 0.0117, TD Error Std: 0.0091, Q1 Loss: 0.0002, Q2 Loss: 0.0003, Policy Loss: -5.5922, Log Prob Mean: -5.4843, Log Prob Std: 0.5069, Alpha: 0.9939, Log Alpha: -0.0061
TD Error Mean: 0.0175, TD Error Std: 0.0146, Q1 Loss: 0.0004, Q2 Loss: 0.0003, Policy Loss: -5.4993, Log Prob Mean: -5.3914, Log Prob Std: 0.5399, Alpha: 0.9938, Log Alpha: -0.0062
TD Error Mean: 0.0233, TD Error Std: 0.0177, Q1 Loss: 0.0007, Q2 Loss: 0.0004, Policy Loss: -5.6903, Log Prob Mean: -5.5745, Log Prob Std: 0.5695, Alpha: 0.9937, Log Alpha: -0.0063
TD Error Mean: 0.0197, TD Error Std: 0.0165, Q1 Loss: 0.0005, Q2 Loss: 0.0002, Policy Loss: -5.6548, Log Prob Mean: -5.5516, Log Prob Std: 0.4939, Alpha: 0.9936, Log Alpha: -0.0064
TD Error Mean: 0.0160, TD Error Std: 0.0115, Q1 Loss: 0.0003, Q2 Loss: 0.0002, Policy Loss: -5.5368, Log Prob Mean: -5.4400, Log Prob Std: 0.3360, Alpha: 0.9935, Log Alpha: -0.0065
TD Error Mean: 0.0107, TD Error Std: 0.0079, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.3941, Log Prob Mean: -5.3094, Log Prob Std: 0.4179, Alpha: 0.9934, Log Alpha: -0.0066
TD Error Mean: 0.0159, TD Error Std: 0.0114, Q1 Loss: 0.0003, Q2 Loss: 0.0002, Policy Loss: -5.5743, Log Prob Mean: -5.4856, Log Prob Std: 0.4647, Alpha: 0.9933, Log Alpha: -0.0067
TD Error Mean: 0.0169, TD Error Std: 0.0111, Q1 Loss: 0.0003, Q2 Loss: 0.0002, Policy Loss: -5.6286, Log Prob Mean: -5.5335, Log Prob Std: 0.3434, Alpha: 0.9932, Log Alpha: -0.0068
TD Error Mean: 0.0184, TD Error Std: 0.0128, Q1 Loss: 0.0004, Q2 Loss: 0.0004, Policy Loss: -5.3224, Log Prob Mean: -5.2323, Log Prob Std: 0.3776, Alpha: 0.9931, Log Alpha: -0.0069
TD Error Mean: 0.0114, TD Error Std: 0.0109, Q1 Loss: 0.0002, Q2 Loss: 0.0001, Policy Loss: -5.5523, Log Prob Mean: -5.4508, Log Prob Std: 0.6286, Alpha: 0.9930, Log Alpha: -0.0070
TD Error Mean: 0.0121, TD Error Std: 0.0092, Q1 Loss: 0.0002, Q2 Loss: 0.0002, Policy Loss: -5.5416, Log Prob Mean: -5.4296, Log Prob Std: 0.4263, Alpha: 0.9929, Log Alpha: -0.0071
TD Error Mean: 0.0140, TD Error Std: 0.0115, Q1 Loss: 0.0002, Q2 Loss: 0.0002, Policy Loss: -5.4986, Log Prob Mean: -5.3820, Log Prob Std: 0.5667, Alpha: 0.9928, Log Alpha: -0.0072
TD Error Mean: 0.0156, TD Error Std: 0.0073, Q1 Loss: 0.0002, Q2 Loss: 0.0003, Policy Loss: -5.5277, Log Prob Mean: -5.4284, Log Prob Std: 0.3632, Alpha: 0.9927, Log Alpha: -0.0074
TD Error Mean: 0.0112, TD Error Std: 0.0064, Q1 Loss: 0.0001, Q2 Loss: 0.0002, Policy Loss: -5.4578, Log Prob Mean: -5.3600, Log Prob Std: 0.3107, Alpha: 0.9926, Log Alpha: -0.0075
TD Error Mean: 0.0090, TD Error Std: 0.0065, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.5137, Log Prob Mean: -5.4225, Log Prob Std: 0.6818, Alpha: 0.9925, Log Alpha: -0.0076
TD Error Mean: 0.0087, TD Error Std: 0.0062, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.6645, Log Prob Mean: -5.5814, Log Prob Std: 0.6947, Alpha: 0.9924, Log Alpha: -0.0077
TD Error Mean: 0.0150, TD Error Std: 0.0116, Q1 Loss: 0.0003, Q2 Loss: 0.0001, Policy Loss: -5.5553, Log Prob Mean: -5.4697, Log Prob Std: 0.5927, Alpha: 0.9923, Log Alpha: -0.0078
TD Error Mean: 0.0157, TD Error Std: 0.0095, Q1 Loss: 0.0003, Q2 Loss: 0.0002, Policy Loss: -5.4295, Log Prob Mean: -5.3455, Log Prob Std: 0.3313, Alpha: 0.9922, Log Alpha: -0.0079
TD Error Mean: 0.0100, TD Error Std: 0.0080, Q1 Loss: 0.0001, Q2 Loss: 0.0002, Policy Loss: -5.6954, Log Prob Mean: -5.5997, Log Prob Std: 0.4762, Alpha: 0.9921, Log Alpha: -0.0080
TD Error Mean: 0.0099, TD Error Std: 0.0082, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.6635, Log Prob Mean: -5.5490, Log Prob Std: 0.4591, Alpha: 0.9920, Log Alpha: -0.0081
TD Error Mean: 0.0088, TD Error Std: 0.0063, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.5358, Log Prob Mean: -5.4405, Log Prob Std: 0.3727, Alpha: 0.9919, Log Alpha: -0.0082
TD Error Mean: 0.0135, TD Error Std: 0.0085, Q1 Loss: 0.0002, Q2 Loss: 0.0001, Policy Loss: -5.5498, Log Prob Mean: -5.4481, Log Prob Std: 0.4108, Alpha: 0.9918, Log Alpha: -0.0083
TD Error Mean: 0.0104, TD Error Std: 0.0066, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.5635, Log Prob Mean: -5.4566, Log Prob Std: 0.3876, Alpha: 0.9917, Log Alpha: -0.0084
TD Error Mean: 0.0094, TD Error Std: 0.0068, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4350, Log Prob Mean: -5.3309, Log Prob Std: 0.3697, Alpha: 0.9916, Log Alpha: -0.0085
TD Error Mean: 0.0071, TD Error Std: 0.0054, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4221, Log Prob Mean: -5.3350, Log Prob Std: 0.3735, Alpha: 0.9915, Log Alpha: -0.0086
TD Error Mean: 0.0085, TD Error Std: 0.0076, Q1 Loss: 0.0001, Q2 Loss: 0.0000, Policy Loss: -5.4187, Log Prob Mean: -5.3244, Log Prob Std: 0.3662, Alpha: 0.9914, Log Alpha: -0.0087
TD Error Mean: 0.0106, TD Error Std: 0.0070, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4548, Log Prob Mean: -5.3676, Log Prob Std: 0.4734, Alpha: 0.9913, Log Alpha: -0.0088
TD Error Mean: 0.0085, TD Error Std: 0.0070, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4981, Log Prob Mean: -5.4013, Log Prob Std: 0.5029, Alpha: 0.9912, Log Alpha: -0.0089
TD Error Mean: 0.0082, TD Error Std: 0.0065, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4755, Log Prob Mean: -5.3739, Log Prob Std: 0.4565, Alpha: 0.9911, Log Alpha: -0.0090
TD Error Mean: 0.0059, TD Error Std: 0.0047, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5587, Log Prob Mean: -5.4593, Log Prob Std: 0.4545, Alpha: 0.9910, Log Alpha: -0.0091
TD Error Mean: 0.0091, TD Error Std: 0.0061, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4605, Log Prob Mean: -5.3569, Log Prob Std: 0.4307, Alpha: 0.9909, Log Alpha: -0.0092
TD Error Mean: 0.0079, TD Error Std: 0.0063, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4699, Log Prob Mean: -5.3708, Log Prob Std: 0.5821, Alpha: 0.9908, Log Alpha: -0.0093
TD Error Mean: 0.0078, TD Error Std: 0.0068, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4567, Log Prob Mean: -5.3599, Log Prob Std: 0.3973, Alpha: 0.9907, Log Alpha: -0.0094
TD Error Mean: 0.0071, TD Error Std: 0.0044, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.5154, Log Prob Mean: -5.4173, Log Prob Std: 0.6313, Alpha: 0.9906, Log Alpha: -0.0095
TD Error Mean: 0.0068, TD Error Std: 0.0053, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4598, Log Prob Mean: -5.3611, Log Prob Std: 0.3341, Alpha: 0.9905, Log Alpha: -0.0096
TD Error Mean: 0.0069, TD Error Std: 0.0053, Q1 Loss: 0.0001, Q2 Loss: 0.0000, Policy Loss: -5.4263, Log Prob Mean: -5.3328, Log Prob Std: 0.3760, Alpha: 0.9904, Log Alpha: -0.0097
TD Error Mean: 0.0071, TD Error Std: 0.0052, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.5206, Log Prob Mean: -5.4327, Log Prob Std: 0.3587, Alpha: 0.9903, Log Alpha: -0.0098
TD Error Mean: 0.0036, TD Error Std: 0.0028, Q1 Loss: 0.0000, Q2 Loss: 0.0001, Policy Loss: -5.6587, Log Prob Mean: -5.5577, Log Prob Std: 0.6044, Alpha: 0.9902, Log Alpha: -0.0099
TD Error Mean: 0.0056, TD Error Std: 0.0049, Q1 Loss: 0.0000, Q2 Loss: 0.0001, Policy Loss: -5.5236, Log Prob Mean: -5.4232, Log Prob Std: 0.3974, Alpha: 0.9901, Log Alpha: -0.0100
TD Error Mean: 0.0077, TD Error Std: 0.0053, Q1 Loss: 0.0001, Q2 Loss: 0.0001, Policy Loss: -5.4910, Log Prob Mean: -5.3911, Log Prob Std: 0.4871, Alpha: 0.9900, Log Alpha: -0.0101
TD Error Mean: 0.0060, TD Error Std: 0.0046, Q1 Loss: 0.0000, Q2 Loss: 0.0001, Policy Loss: -5.5186, Log Prob Mean: -5.4161, Log Prob Std: 0.4445, Alpha: 0.9899, Log Alpha: -0.0102
TD Error Mean: 0.0055, TD Error Std: 0.0026, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4471, Log Prob Mean: -5.3475, Log Prob Std: 0.5452, Alpha: 0.9898, Log Alpha: -0.0103
TD Error Mean: 0.0048, TD Error Std: 0.0035, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4545, Log Prob Mean: -5.3540, Log Prob Std: 0.4810, Alpha: 0.9897, Log Alpha: -0.0104
TD Error Mean: 0.0048, TD Error Std: 0.0037, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5017, Log Prob Mean: -5.4007, Log Prob Std: 0.3820, Alpha: 0.9896, Log Alpha: -0.0105
TD Error Mean: 0.0053, TD Error Std: 0.0044, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5108, Log Prob Mean: -5.4179, Log Prob Std: 0.5000, Alpha: 0.9895, Log Alpha: -0.0106
TD Error Mean: 0.0050, TD Error Std: 0.0049, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4782, Log Prob Mean: -5.3801, Log Prob Std: 0.4365, Alpha: 0.9894, Log Alpha: -0.0107
TD Error Mean: 0.0063, TD Error Std: 0.0041, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5674, Log Prob Mean: -5.4706, Log Prob Std: 0.4424, Alpha: 0.9893, Log Alpha: -0.0108
TD Error Mean: 0.0046, TD Error Std: 0.0035, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4107, Log Prob Mean: -5.3129, Log Prob Std: 0.4325, Alpha: 0.9892, Log Alpha: -0.0109
TD Error Mean: 0.0039, TD Error Std: 0.0037, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5782, Log Prob Mean: -5.4759, Log Prob Std: 0.4319, Alpha: 0.9891, Log Alpha: -0.0110
TD Error Mean: 0.0045, TD Error Std: 0.0045, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4398, Log Prob Mean: -5.3428, Log Prob Std: 0.3484, Alpha: 0.9890, Log Alpha: -0.0111
TD Error Mean: 0.0044, TD Error Std: 0.0041, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5300, Log Prob Mean: -5.4267, Log Prob Std: 0.5547, Alpha: 0.9889, Log Alpha: -0.0112
TD Error Mean: 0.0056, TD Error Std: 0.0043, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5661, Log Prob Mean: -5.4662, Log Prob Std: 0.4109, Alpha: 0.9888, Log Alpha: -0.0113
TD Error Mean: 0.0038, TD Error Std: 0.0034, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5980, Log Prob Mean: -5.4984, Log Prob Std: 0.3910, Alpha: 0.9887, Log Alpha: -0.0114
TD Error Mean: 0.0040, TD Error Std: 0.0029, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4521, Log Prob Mean: -5.3558, Log Prob Std: 0.4276, Alpha: 0.9886, Log Alpha: -0.0115
TD Error Mean: 0.0046, TD Error Std: 0.0036, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4814, Log Prob Mean: -5.3822, Log Prob Std: 0.3857, Alpha: 0.9885, Log Alpha: -0.0116
TD Error Mean: 0.0035, TD Error Std: 0.0030, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5232, Log Prob Mean: -5.4265, Log Prob Std: 0.4161, Alpha: 0.9884, Log Alpha: -0.0117
TD Error Mean: 0.0030, TD Error Std: 0.0029, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.7132, Log Prob Mean: -5.6290, Log Prob Std: 0.6196, Alpha: 0.9883, Log Alpha: -0.0118
TD Error Mean: 0.0039, TD Error Std: 0.0032, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5274, Log Prob Mean: -5.4353, Log Prob Std: 0.4348, Alpha: 0.9882, Log Alpha: -0.0119
TD Error Mean: 0.0032, TD Error Std: 0.0027, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4663, Log Prob Mean: -5.3734, Log Prob Std: 0.4117, Alpha: 0.9881, Log Alpha: -0.0120
TD Error Mean: 0.0032, TD Error Std: 0.0025, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5783, Log Prob Mean: -5.4756, Log Prob Std: 0.6061, Alpha: 0.9880, Log Alpha: -0.0121
TD Error Mean: 0.0036, TD Error Std: 0.0029, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5633, Log Prob Mean: -5.4658, Log Prob Std: 0.4861, Alpha: 0.9879, Log Alpha: -0.0122
TD Error Mean: 0.0028, TD Error Std: 0.0026, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5344, Log Prob Mean: -5.4331, Log Prob Std: 0.3494, Alpha: 0.9878, Log Alpha: -0.0123
TD Error Mean: 0.0032, TD Error Std: 0.0028, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.4629, Log Prob Mean: -5.3660, Log Prob Std: 0.3587, Alpha: 0.9877, Log Alpha: -0.0124
TD Error Mean: 0.0047, TD Error Std: 0.0033, Q1 Loss: 0.0000, Q2 Loss: 0.0000, Policy Loss: -5.5311, Log Prob Mean: -5.4344, Log Prob Std: 0.4723, Alpha: 0.9876, Log Alpha: -0.0125
